Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Croatia,HRV,"Population ages 45-49, female",SP.POP.4549.FE,127291
Croatia,HRV,"Population ages 40-44, male",SP.POP.4044.MA,138476
Croatia,HRV,"Population ages 40-44, female",SP.POP.4044.FE,130566
Croatia,HRV,"Population ages 35-39, male",SP.POP.3539.MA,130735
Croatia,HRV,"Population ages 35-39, female",SP.POP.3539.FE,122815
Croatia,HRV,"Age dependency ratio, old",SP.POP.DPND.OL,35.9626522262751
Croatia,HRV,Age dependency ratio (% of working-age population),SP.POP.DPND,58.0815108647207
Croatia,HRV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Croatia,HRV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Croatia,HRV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Croatia,HRV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Cuba,CUB,"Population, total",SP.POP.TOTL,11194449
Cuba,CUB,"Population ages 80 and above, male",SP.POP.80UP.MA,181992
Cuba,CUB,"Population ages 80 and above, female",SP.POP.80UP.FE,257732
Cuba,CUB,"Population ages 75-79, male",SP.POP.7579.MA,160087
Cuba,CUB,"Population ages 75-79, female",SP.POP.7579.FE,199203
Cuba,CUB,"Population ages 70-74, male",SP.POP.7074.MA,212645
Cuba,CUB,"Population ages 70-74, female",SP.POP.7074.FE,249920
Cuba,CUB,"Population ages 65-69, male",SP.POP.6569.MA,252984
Cuba,CUB,"Population ages 65-69, female",SP.POP.6569.FE,288239
Cuba,CUB,"Population ages 60-64, male",SP.POP.6064.MA,365037
Cuba,CUB,"Population ages 60-64, female",SP.POP.6064.FE,394500
Cuba,CUB,"Population ages 55-59, male",SP.POP.5559.MA,475939
Cuba,CUB,"Population ages 55-59, female",SP.POP.5559.FE,506075
Cuba,CUB,"Population ages 50-54, male",SP.POP.5054.MA,478238
Cuba,CUB,"Population ages 50-54, female",SP.POP.5054.FE,495474
Cuba,CUB,"Population ages 45-49, male",SP.POP.4549.MA,382941
Cuba,CUB,"Population ages 45-49, female",SP.POP.4549.FE,383377
Cuba,CUB,"Population ages 40-44, male",SP.POP.4044.MA,319101
Cuba,CUB,"Population ages 40-44, female",SP.POP.4044.FE,307270
Cuba,CUB,"Population ages 35-39, male",SP.POP.3539.MA,393885
Cuba,CUB,"Population ages 35-39, female",SP.POP.3539.FE,372589
Cuba,CUB,"Age dependency ratio, old",SP.POP.DPND.OL,23.5699205724972
Cuba,CUB,Age dependency ratio (% of working-age population),SP.POP.DPND,46.3568490270811
Cuba,CUB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Cuba,CUB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Cuba,CUB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Cuba,CUB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Cuba,CUB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Curacao,CUW,"Population, total",SP.POP.TOTL,150768
Curacao,CUW,"Population ages 80 and above, male",SP.POP.80UP.MA,1194
Curacao,CUW,"Population ages 80 and above, female",SP.POP.80UP.FE,2830
Curacao,CUW,"Population ages 75-79, male",SP.POP.7579.MA,1693
Curacao,CUW,"Population ages 75-79, female",SP.POP.7579.FE,2799
Curacao,CUW,"Population ages 70-74, male",SP.POP.7074.MA,2613
Curacao,CUW,"Population ages 70-74, female",SP.POP.7074.FE,3855
Curacao,CUW,"Population ages 65-69, male",SP.POP.6569.MA,3353
Curacao,CUW,"Population ages 65-69, female",SP.POP.6569.FE,4829
Curacao,CUW,"Population ages 60-64, male",SP.POP.6064.MA,4235
Curacao,CUW,"Population ages 60-64, female",SP.POP.6064.FE,5692
Curacao,CUW,"Population ages 55-59, male",SP.POP.5559.MA,4463
Curacao,CUW,"Population ages 55-59, female",SP.POP.5559.FE,5705
Curacao,CUW,"Population ages 50-54, male",SP.POP.5054.MA,4265
Curacao,CUW,"Population ages 50-54, female",SP.POP.5054.FE,5220
Curacao,CUW,"Population ages 45-49, male",SP.POP.4549.MA,4042
Curacao,CUW,"Population ages 45-49, female",SP.POP.4549.FE,4765
Curacao,CUW,"Population ages 40-44, male",SP.POP.4044.MA,4162
Curacao,CUW,"Population ages 40-44, female",SP.POP.4044.FE,4477
Curacao,CUW,"Population ages 35-39, male",SP.POP.3539.MA,4870
Curacao,CUW,"Population ages 35-39, female",SP.POP.3539.FE,4489
Curacao,CUW,"Age dependency ratio, old",SP.POP.DPND.OL,22.6999696236269
Curacao,CUW,Age dependency ratio (% of working-age population),SP.POP.DPND,47.7359803239493
Curacao,CUW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Curacao,CUW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Curacao,CUW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Curacao,CUW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Curacao,CUW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Curacao,CUW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,1260138
Cyprus,CYP,"Population ages 80 and above, male",SP.POP.80UP.MA,18588
Cyprus,CYP,"Population ages 80 and above, female",SP.POP.80UP.FE,26777
Cyprus,CYP,"Population ages 75-79, male",SP.POP.7579.MA,17189
Cyprus,CYP,"Population ages 75-79, female",SP.POP.7579.FE,20538
Cyprus,CYP,"Population ages 70-74, male",SP.POP.7074.MA,23145
Cyprus,CYP,"Population ages 70-74, female",SP.POP.7074.FE,25588
Cyprus,CYP,"Population ages 65-69, male",SP.POP.6569.MA,29253
Cyprus,CYP,"Population ages 65-69, female",SP.POP.6569.FE,30473
Cyprus,CYP,"Population ages 60-64, male",SP.POP.6064.MA,34446
Cyprus,CYP,"Population ages 60-64, female",SP.POP.6064.FE,36109
Cyprus,CYP,"Population ages 55-59, male",SP.POP.5559.MA,36645
Cyprus,CYP,"Population ages 55-59, female",SP.POP.5559.FE,39868
Cyprus,CYP,"Population ages 50-54, male",SP.POP.5054.MA,39639
Cyprus,CYP,"Population ages 50-54, female",SP.POP.5054.FE,43334
Cyprus,CYP,"Population ages 45-49, male",SP.POP.4549.MA,44005
Cyprus,CYP,"Population ages 45-49, female",SP.POP.4549.FE,46732
Cyprus,CYP,"Population ages 40-44, male",SP.POP.4044.MA,54712
Cyprus,CYP,"Population ages 40-44, female",SP.POP.4044.FE,52565
Cyprus,CYP,"Population ages 35-39, male",SP.POP.3539.MA,63151
Cyprus,CYP,"Population ages 35-39, female",SP.POP.3539.FE,55213
Cyprus,CYP,"Age dependency ratio, old",SP.POP.DPND.OL,22.0442283967666
Cyprus,CYP,Age dependency ratio (% of working-age population),SP.POP.DPND,45.019471910733
Cyprus,CYP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Cyprus,CYP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Cyprus,CYP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Cyprus,CYP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Cyprus,CYP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Cyprus,CYP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Czechia,CZE,"Population, total",SP.POP.TOTL,10680324
Czechia,CZE,"Population ages 80 and above, male",SP.POP.80UP.MA,162127
Czechia,CZE,"Population ages 80 and above, female",SP.POP.80UP.FE,314741
Czechia,CZE,"Population ages 75-79, male",SP.POP.7579.MA,195338
Czechia,CZE,"Population ages 75-79, female",SP.POP.7579.FE,284340
Czechia,CZE,"Population ages 70-74, male",SP.POP.7074.MA,270394
Czechia,CZE,"Population ages 70-74, female",SP.POP.7074.FE,341641
Czechia,CZE,"Population ages 65-69, male",SP.POP.6569.MA,305302
Czechia,CZE,"Population ages 65-69, female",SP.POP.6569.FE,346300
Czechia,CZE,"Population ages 60-64, male",SP.POP.6064.MA,296872
Czechia,CZE,"Population ages 60-64, female",SP.POP.6064.FE,307610
Czechia,CZE,"Population ages 55-59, male",SP.POP.5559.MA,345592
Czechia,CZE,"Population ages 55-59, female",SP.POP.5559.FE,340486
Czechia,CZE,"Population ages 50-54, male",SP.POP.5054.MA,383507
Czechia,CZE,"Population ages 50-54, female",SP.POP.5054.FE,367903
Czechia,CZE,"Population ages 45-49, male",SP.POP.4549.MA,476879
Czechia,CZE,"Population ages 45-49, female",SP.POP.4549.FE,451390
Czechia,CZE,"Population ages 40-44, male",SP.POP.4044.MA,413799
Czechia,CZE,"Population ages 40-44, female",SP.POP.4044.FE,385537
Czechia,CZE,"Population ages 35-39, male",SP.POP.3539.MA,372823
Czechia,CZE,"Population ages 35-39, female",SP.POP.3539.FE,345997
Czechia,CZE,"Age dependency ratio, old",SP.POP.DPND.OL,32.7773164234037
Czechia,CZE,Age dependency ratio (% of working-age population),SP.POP.DPND,57.6772689592657
Czechia,CZE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Czechia,CZE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Czechia,CZE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Czechia,CZE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Czechia,CZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Czechia,CZE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Denmark,DNK,"Population, total",SP.POP.TOTL,5928585
Denmark,DNK,"Population ages 80 and above, male",SP.POP.80UP.MA,129094
Denmark,DNK,"Population ages 80 and above, female",SP.POP.80UP.FE,185629
Denmark,DNK,"Population ages 75-79, male",SP.POP.7579.MA,135398
Denmark,DNK,"Population ages 75-79, female",SP.POP.7579.FE,152874
Denmark,DNK,"Population ages 70-74, male",SP.POP.7074.MA,143275
Denmark,DNK,"Population ages 70-74, female",SP.POP.7074.FE,155764
Denmark,DNK,"Population ages 65-69, male",SP.POP.6569.MA,159530
Denmark,DNK,"Population ages 65-69, female",SP.POP.6569.FE,166787
Denmark,DNK,"Population ages 60-64, male",SP.POP.6064.MA,179845
Denmark,DNK,"Population ages 60-64, female",SP.POP.6064.FE,182291
Denmark,DNK,"Population ages 55-59, male",SP.POP.5559.MA,210170
Denmark,DNK,"Population ages 55-59, female",SP.POP.5559.FE,208585
Denmark,DNK,"Population ages 50-54, male",SP.POP.5054.MA,195374
Denmark,DNK,"Population ages 50-54, female",SP.POP.5054.FE,195083
Denmark,DNK,"Population ages 45-49, male",SP.POP.4549.MA,188500
Denmark,DNK,"Population ages 45-49, female",SP.POP.4549.FE,188751
Denmark,DNK,"Population ages 40-44, male",SP.POP.4044.MA,170764
Denmark,DNK,"Population ages 40-44, female",SP.POP.4044.FE,168750
Denmark,DNK,"Population ages 35-39, male",SP.POP.3539.MA,177157
Denmark,DNK,"Population ages 35-39, female",SP.POP.3539.FE,170719
Denmark,DNK,"Age dependency ratio, old",SP.POP.DPND.OL,32.7140736432188
Denmark,DNK,Age dependency ratio (% of working-age population),SP.POP.DPND,57.8932440184659
Denmark,DNK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Denmark,DNK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Denmark,DNK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Denmark,DNK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Denmark,DNK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Denmark,DNK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Djibouti,DJI,"Population, total",SP.POP.TOTL,1136455
Djibouti,DJI,"Population ages 80 and above, male",SP.POP.80UP.MA,2576
Djibouti,DJI,"Population ages 80 and above, female",SP.POP.80UP.FE,3851
Djibouti,DJI,"Population ages 75-79, male",SP.POP.7579.MA,4154
Djibouti,DJI,"Population ages 75-79, female",SP.POP.7579.FE,5367
Djibouti,DJI,"Population ages 70-74, male",SP.POP.7074.MA,6750
Djibouti,DJI,"Population ages 70-74, female",SP.POP.7074.FE,8245
Djibouti,DJI,"Population ages 65-69, male",SP.POP.6569.MA,9816
Djibouti,DJI,"Population ages 65-69, female",SP.POP.6569.FE,11443
Djibouti,DJI,"Population ages 60-64, male",SP.POP.6064.MA,14151
Djibouti,DJI,"Population ages 60-64, female",SP.POP.6064.FE,15848
Djibouti,DJI,"Population ages 55-59, male",SP.POP.5559.MA,19344
Djibouti,DJI,"Population ages 55-59, female",SP.POP.5559.FE,21064
Djibouti,DJI,"Population ages 50-54, male",SP.POP.5054.MA,25406
Djibouti,DJI,"Population ages 50-54, female",SP.POP.5054.FE,27084
Djibouti,DJI,"Population ages 45-49, male",SP.POP.4549.MA,31090
Djibouti,DJI,"Population ages 45-49, female",SP.POP.4549.FE,32591
Djibouti,DJI,"Population ages 40-44, male",SP.POP.4044.MA,34981
Djibouti,DJI,"Population ages 40-44, female",SP.POP.4044.FE,36110
Djibouti,DJI,"Population ages 35-39, male",SP.POP.3539.MA,38730
Djibouti,DJI,"Population ages 35-39, female",SP.POP.3539.FE,39346
Djibouti,DJI,"Age dependency ratio, old",SP.POP.DPND.OL,7.02769939905658
Djibouti,DJI,Age dependency ratio (% of working-age population),SP.POP.DPND,52.989505029401
Djibouti,DJI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Djibouti,DJI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Djibouti,DJI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Djibouti,DJI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Djibouti,DJI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Djibouti,DJI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Dominica,DMA,"Population, total",SP.POP.TOTL,73040
Dominica,DMA,"Population ages 80 and above, male",SP.POP.80UP.MA,463
Dominica,DMA,"Population ages 80 and above, female",SP.POP.80UP.FE,849
Dominica,DMA,"Population ages 75-79, male",SP.POP.7579.MA,537
Dominica,DMA,"Population ages 75-79, female",SP.POP.7579.FE,742
Dominica,DMA,"Population ages 70-74, male",SP.POP.7074.MA,844
Dominica,DMA,"Population ages 70-74, female",SP.POP.7074.FE,1010
Dominica,DMA,"Population ages 65-69, male",SP.POP.6569.MA,1352
Dominica,DMA,"Population ages 65-69, female",SP.POP.6569.FE,1376
Dominica,DMA,"Population ages 60-64, male",SP.POP.6064.MA,1904
Dominica,DMA,"Population ages 60-64, female",SP.POP.6064.FE,1797
Dominica,DMA,"Population ages 55-59, male",SP.POP.5559.MA,2293
Dominica,DMA,"Population ages 55-59, female",SP.POP.5559.FE,2250
Dominica,DMA,"Population ages 50-54, male",SP.POP.5054.MA,2466
Dominica,DMA,"Population ages 50-54, female",SP.POP.5054.FE,2432
Dominica,DMA,"Population ages 45-49, male",SP.POP.4549.MA,2136
Dominica,DMA,"Population ages 45-49, female",SP.POP.4549.FE,2077
Dominica,DMA,"Population ages 40-44, male",SP.POP.4044.MA,2376
Dominica,DMA,"Population ages 40-44, female",SP.POP.4044.FE,2308
Dominica,DMA,"Population ages 35-39, male",SP.POP.3539.MA,2678
Dominica,DMA,"Population ages 35-39, female",SP.POP.3539.FE,2704
Dominica,DMA,"Age dependency ratio, old",SP.POP.DPND.OL,13.8709989362731
Dominica,DMA,Age dependency ratio (% of working-age population),SP.POP.DPND,41.2609999032976
Dominica,DMA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Dominica,DMA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Dominica,DMA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Dominica,DMA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Dominica,DMA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Dominica,DMA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,11332972
Dominican Republic,DOM,"Population ages 80 and above, male",SP.POP.80UP.MA,70653
Dominican Republic,DOM,"Population ages 80 and above, female",SP.POP.80UP.FE,103136
Dominican Republic,DOM,"Population ages 75-79, male",SP.POP.7579.MA,65177
Dominican Republic,DOM,"Population ages 75-79, female",SP.POP.7579.FE,76154
Dominican Republic,DOM,"Population ages 70-74, male",SP.POP.7074.MA,106228
Dominican Republic,DOM,"Population ages 70-74, female",SP.POP.7074.FE,117613
Dominican Republic,DOM,"Population ages 65-69, male",SP.POP.6569.MA,157698
Dominican Republic,DOM,"Population ages 65-69, female",SP.POP.6569.FE,173068
Dominican Republic,DOM,"Population ages 60-64, male",SP.POP.6064.MA,209652
Dominican Republic,DOM,"Population ages 60-64, female",SP.POP.6064.FE,226281
Dominican Republic,DOM,"Population ages 55-59, male",SP.POP.5559.MA,251349
Dominican Republic,DOM,"Population ages 55-59, female",SP.POP.5559.FE,258602
Dominican Republic,DOM,"Population ages 50-54, male",SP.POP.5054.MA,285762
Dominican Republic,DOM,"Population ages 50-54, female",SP.POP.5054.FE,281645
Dominican Republic,DOM,"Population ages 45-49, male",SP.POP.4549.MA,326100
Dominican Republic,DOM,"Population ages 45-49, female",SP.POP.4549.FE,320875
Dominican Republic,DOM,"Population ages 40-44, male",SP.POP.4044.MA,363496
Dominican Republic,DOM,"Population ages 40-44, female",SP.POP.4044.FE,361660
Dominican Republic,DOM,"Population ages 35-39, male",SP.POP.3539.MA,398023
Dominican Republic,DOM,"Population ages 35-39, female",SP.POP.3539.FE,398573
Dominican Republic,DOM,"Age dependency ratio, old",SP.POP.DPND.OL,11.7169689564167
Dominican Republic,DOM,Age dependency ratio (% of working-age population),SP.POP.DPND,52.6780631002628
Dominican Republic,DOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Dominican Republic,DOM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Dominican Republic,DOM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Dominican Republic,DOM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Dominican Republic,DOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Dominican Republic,DOM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,3485971283
Early-demographic dividend,EAR,"Population ages 80 and above, male",SP.POP.80UP.MA,13688514
Early-demographic dividend,EAR,"Population ages 80 and above, female",SP.POP.80UP.FE,20598887
Early-demographic dividend,EAR,"Population ages 75-79, male",SP.POP.7579.MA,16696301
Early-demographic dividend,EAR,"Population ages 75-79, female",SP.POP.7579.FE,21087749
Early-demographic dividend,EAR,"Population ages 70-74, male",SP.POP.7074.MA,29324310
Early-demographic dividend,EAR,"Population ages 70-74, female",SP.POP.7074.FE,33718705
Early-demographic dividend,EAR,"Population ages 65-69, male",SP.POP.6569.MA,43593095
Early-demographic dividend,EAR,"Population ages 65-69, female",SP.POP.6569.FE,47668718
Early-demographic dividend,EAR,"Population ages 60-64, male",SP.POP.6064.MA,58126435
Early-demographic dividend,EAR,"Population ages 60-64, female",SP.POP.6064.FE,60700851
Early-demographic dividend,EAR,"Population ages 55-59, male",SP.POP.5559.MA,72757121
Early-demographic dividend,EAR,"Population ages 55-59, female",SP.POP.5559.FE,73357897
Early-demographic dividend,EAR,"Population ages 50-54, male",SP.POP.5054.MA,86869435
Early-demographic dividend,EAR,"Population ages 50-54, female",SP.POP.5054.FE,85893828
Early-demographic dividend,EAR,"Population ages 45-49, male",SP.POP.4549.MA,100531322
Early-demographic dividend,EAR,"Population ages 45-49, female",SP.POP.4549.FE,98051768
Early-demographic dividend,EAR,"Population ages 40-44, male",SP.POP.4044.MA,116479100
Early-demographic dividend,EAR,"Population ages 40-44, female",SP.POP.4044.FE,112541138
Early-demographic dividend,EAR,"Population ages 35-39, male",SP.POP.3539.MA,130601520
Early-demographic dividend,EAR,"Population ages 35-39, female",SP.POP.3539.FE,125911666
Early-demographic dividend,EAR,"Age dependency ratio, old",SP.POP.DPND.OL,9.83297104041925
Early-demographic dividend,EAR,Age dependency ratio (% of working-age population),SP.POP.DPND,51.8468917483316
Early-demographic dividend,EAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Early-demographic dividend,EAR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Early-demographic dividend,EAR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Early-demographic dividend,EAR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Early-demographic dividend,EAR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Early-demographic dividend,EAR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2380459880
East Asia & Pacific,EAS,"Population ages 80 and above, male",SP.POP.80UP.MA,23904060
East Asia & Pacific,EAS,"Population ages 80 and above, female",SP.POP.80UP.FE,39157977
